,date,text
1828,2020-04-05 02:09:00,I CANT STOP LAUGHING! What kind of CoronaVirus questions are these lol 
1829,2020-04-05 02:09:00,corona vírus gizelly bbb20 follow trick #follotrick kpop fancam porn bts nsfw bolsonaro jikook au terminada thread blackpink mutuals +18 babu corona manu Jorge e Mateus gizelly daniel bolsonaro sdv teclado tony lopez leaked charli Dixie ondreaz liveJeM pic.twitter.com/f2vTewDRQO
1830,2020-04-05 02:08:58,day ??? of quarantine
1831,2020-04-05 02:07:32,Pulled this off the official PGH Facebook page. No trend of catching COVID-19 from groceries. 
1832,2020-04-05 02:06:46,"With 307,504 cases"
1833,2020-04-05 02:04:50,Australia is testing for coronavirus among the most in the world 
1834,2020-04-05 02:04:05,.@CNN and @MSNBC should stop airing Trump’s crazy coronavirus press conferences. Retweet if you agree. Then read this via @RickSmithShow:
1835,2020-04-05 02:02:28,"430,000 People Have Traveled From China to U.S. Since Coronavirus Surfaced. For all the talk of shutting down travel, we still haven’t. Way too many exceptions. "
1836,2020-04-05 02:02:12,Franklin Graham says people are dying of the Coronavirus because man has sinned against god. He goes on to say the pandemic is happening because the world has turned its back on god. 
1837,2020-04-05 02:01:51,Ankle monitors ordered for Louisville residents exposed to Covid-19 who refuse to stay home 
1838,2020-04-05 02:00:08,"So, a Senator receiving classified intelligence briefings on the coronavirus sold a bunch of stock before the market crash, and invested in a firm that makes medical garments, all while downplaying the crisis to the public. That doesn’t sound very ethical. "
1839,2020-04-05 02:00:05,"Wisconsin’s Republican-led legislature refused to delay Tuesday's primary election, formally rejecting a call from the state's Democratic governor to halt in-person voting amid the coronavirus pandemic "
1840,2020-04-05 02:00:04,"Something positive for your feed tonight, more than 220,000 people have recovered from COVID-19! Share and #SendTheLove"
1841,2020-04-05 01:58:58,#ServingTheNation Coronavirus is a global pandemic We can defeat this epidemic if we do not go out of the house in lockdown. Do not meet each other. @DeraSachaSauda volunteers are providing monthly ration to the needy families. we can help the government by doing this.
1842,2020-04-05 01:56:32,#ServingTheNation The @derasachasauda volunteers did the sanitisation of Civil hospital and private hospital as a preventive measure to curb the spread of Corona virus with the inspiration of Saint @Gurmeetramrahim Singh ji Insan.
1843,2020-04-05 01:55:42,"#ServingTheNation To help needy people during corona virus crisis the Dera Sacha Sodha volunteers provided food packets, monthly ration. In the encouragement of Saint Dr.@Gurmeetramrahim Ji insan"
1844,2020-04-05 01:54:36,Trump’s public schedule for tomorrow does not include a #coronavirus briefing...or anything else. 
1845,2020-04-05 01:49:53,WOW! Dr. Fauci Cheered Hydroxychloroquine Success Treating MERS Coronavirus in 2013... But Today He's Skeptical... That's Weird? 
1846,2020-04-05 01:49:37,"“Colorado was making a deal with a manufacturer for an order of much-needed ventilators when the Federal Emergency Management Agency swooped in and took it themselves, Gov. Jared Polis told CNN on Friday night.” #COVID19 #coronavirus "
1847,2020-04-05 01:46:44,Pressure is rising on China to shut down the so-called wet markets illegally selling wild animals. Epidemiologists believe the new coronavirus pandemic started in one of those markets in Wuhan. Dr. Anthony Fauci says world leaders should pressure China to close those markets. 
1848,2020-04-05 01:46:01,"COVID-19 has just shown us what we already knew: healthcare has never worked in this country. As long as healthcare remains a privilege and not a right, we will always be a two-tiered society of haves and have-nots. And this, my friends, is entirely unacceptable."
1849,2020-04-05 01:44:39,#Who_Is_EarthSavior You should know that the treatment of corona is possible only with the true worship of the Supreme God. WORLD SAVIOR SAINT RAMPAL JI https://youtu.be/4NuhYvPN4D4
1850,2020-04-05 01:44:12,everybody read this article about my amazing mother and then reply to this tweet reaffirming how amazing she is thank u
1851,2020-04-05 01:41:44,"My faith, the Church of Jesus Christ of Latter-day Saints, will be joining together once more in a global day of fasting and prayer for relief from the COVID-19 pandemic, this time on Good Friday. Please join me in lifting our voices to God. #GoodFridayFast"
1852,2020-04-05 01:38:45,Couple Names Newborn Twins Covid and Corona http://on.nbc10.com/uHuD8zE
1853,2020-04-05 01:38:14,#update news about corona19
1854,2020-04-05 01:37:12,"Let me remind everyone… While President @realDonaldTrump created a task force to take on the coronavirus, Ilhan Omar was focused on impeachment. Don’t let her partisan games fool you! "
1855,2020-04-05 01:36:29,Hemoglobin value may be decreased in patients with severe coronavirus ... 
1856,2020-04-05 01:35:09,This is so relevant today. This OT talks about working with #PT to help COVID-19 patients. #OTMonth #OT365
1857,2020-04-05 01:31:34,AFRICA IS NOT THE WORLD’S LAB #saveafrica #coronavirus 
1858,2020-04-05 01:30:47,When President Nelson said they were working on an initiative: #GeneralConference
1859,2020-04-05 01:30:27,"Nearly 40,000 people flew from China to the U.S. after Trump enacted travel restrictions that he claims cut off the coronavirus, NYT has found. "
1860,2020-04-05 01:29:04,Is this covid or am i withdrawling? 
1861,2020-04-05 01:28:22,How to Support Indigenous Organizers Fighting Coronavirus in Native American Communities | Teen Vogue #COVID19 #CoronavirusIndianCountry
1862,2020-04-05 01:27:19,Let's see if we can get this one out! Please retweet!
1863,2020-04-05 01:26:15,"alright, this is my breaking point. i have had enough covid. "
1864,2020-04-05 01:24:58,Trump really really really really really really really should read this. Really. He won’t.
1865,2020-04-05 01:23:57,pls go away corona 
1866,2020-04-05 01:23:53,Wonder how long it is until this gets removed..... I'm currently at Aintree A&E and there's not a 'patient' in sight. Corona my eye 
1867,2020-04-05 01:23:30,"It’s a Corona hoax, dummy http://fakeologist.com/blog/2020/04/04/its-a-corona-hoax-dummy/"
1868,2020-04-05 01:22:33,Corona is killing my people Been in the house for over 30 days Donald Trump is Hitler Bernie Sanders won't drop out! Amazon ran out of Minute Maid Juice #WrestleMania has no audience The Ten Commandments is on T.V with white people playing black people. Fuck it all! pic.twitter.com/zhzTlyaZDH
1869,2020-04-05 01:22:24,"That '70s Show first aired in 1998 and was set in 1976. 22 years. So if you made a similar show today, it would be set in 1998... when That '70s Show first aired."
1870,2020-04-05 01:21:45,This captures just how bad Coronavirus is going to get. I still don’t think most pundits and politicians (let alone members of the public) understand the scale of its implications. 
1871,2020-04-05 01:21:30,Hospitals are empty. Important health screenings such as mammograms are cancelled. All for the expected rush of Coronavirus victims. But none are coming.
1872,2020-04-05 01:20:47,Soaring suicides. Higher domestic violence rates. Cuts to public health programs. Here’s a look at some of the possible short and long term health impacts of the coronavirus shutdown. https://reut.rs/2X47OWI
1873,2020-04-05 01:20:19,"** Do not get tested for Corona Virus--this is COVID-19--its just the 19th to mutate out of China, its natural, EVERYONE has COVID of some sort ** Do not under any circumstances get a ""#Vaccine"" if they try to force it on you"
1874,2020-04-05 01:17:56,If Coronavirus was a person: #MoneyHeistPart4 #MoneyHeist
1875,2020-04-05 01:17:34,#BREAKING Health officials ordered residents in Riverside County to stay home and cover their faces when leaving amid the #coronavirus pandemic 
1876,2020-04-05 01:16:06,"Frontline workers &amp; our hard working ambo’s can access free accom if they need to self-isolate to keep their families protected.Our HCW’s do an incredible job looking after us, the least we can do is make sure they have somewhere to go if they need to #COVID-19 #springst"
1877,2020-04-05 01:16:05,"COVID PREP trial starting Monday. Seeking high risk healthcare workers (doctors/nurses/PAs/respiratory therapists) working in EDs, ICUs, or COVID units. #IDtwitter"
1878,2020-04-05 01:14:09,"JUST WANT MY SCRUMPTIOUS, DELECTABLE CLIT TO BE SPIT ON, SLURPED, RAZZLE DAZZLED, TICKLED, KISSED, MURDERED & ABUSED WITHOUT GETTING THE MF CORONA VIRUS pic.twitter.com/xUIb8Bzudz"
1879,2020-04-05 01:13:50,"Public Service Request: For the sake of all humankind, can all media outlets, US and international included, simply broadcast this picture below when Trump takes to the podium. Particularly when he attempts to speak during these uncharted COVID-19 times. #TrumpPressBriefing"
1880,2020-04-05 01:12:25,"Macomb man with COVID-19 says Hydroxychloroquine, Azithromycin saved him | FOX 2 Detroit "
1881,2020-04-05 01:10:30,Mainland China sees rise in new coronavirus cases https://reut.rs/34cT5dB
1882,2020-04-05 01:09:22,"“Doctors are discovering that nine or 10 days into the illness, there’s a fork in the road.. [M]ost people... recover. But in others, the immune response is too aggressive, triggering massive inflammation in what’s called a ‘cytokine storm.’”"
1883,2020-04-05 01:09:21,"Trump says he 'may take' hydroxychloroquine, even though there's no evidence it's effective or safe to prevent or treat coronavirus https://www.businessinsider.com/trump-may-take-hydroxychloroquine-despite-no-evidence-it-works-2020-4?utmSource=twitter&amp;utmContent=referral&amp;utmTerm=topbar&amp;referrer=twitter via @businessinsider"
1884,2020-04-05 01:08:33,It’s corona time 
1885,2020-04-05 01:07:56,"Politics aside, gives me such pride to see former Army Colonel, Walter Reed Army Medical Center (WRAMC) Internal Medicine Alum & past Chief of the Walter Reed Army Institute of Research (WRAIR) Dr. Deborah Birx leading the fight vs COVID-19 like she did against HIV. #ArmyMedicine"
1886,2020-04-05 01:05:17,YALL MY MOM IS TAKING CORONA TO ANOTHER LEVEL Lmaooo 
1887,2020-04-05 01:04:57,Updated coronavirus counts for Riverside County. 
1888,2020-04-05 01:03:51,"When this is over, I’m not going to remember how the government saved us through their foresight & ingenuity. I’m going to remember how we covered their lack of intelligence & healthcare infrastructure with the wholesale forfeiture of our fundamental civil liberties. #coronavirus"
1889,2020-04-05 01:02:42,"It would be terrific if some person or group with the money did a simple and serious television PSA on coronavirus, without political commentary, that merely says: Do what public-health experts say, and don’t listen to the president."
1890,2020-04-05 00:59:48,"That decision was way above Capt. Crozier’s paygrade. In fact, the Navy’s top admiral told reporters last week the decision to have the ship stop in Vietnam was made by Adm. Phil Davidson, head of U.S. Indo-Pacific Command. His quote is in this story: https://www.military.com/daily-news/2020/03/24/navy-reports-1st-coronavirus-cases-deployed-warship.html"
1891,2020-04-05 00:58:45,#GodMorningSunday Must watch discourse of Sant Rampal Maharaj ji on different channels and use this plentiful empty time to ensure a good spiritual life ahead. Covid19 coronaindia corona Spain Syria China Italy Spiritual Master God is the savior. 
1892,2020-04-05 00:58:07,"Gujarat: Jyoti CNC, a Rajkot based firm held a successful trial of ventilator 'Dhaman 1' manufactured by them yesterday, in wake of #Coronavirus outbreak. The firm will be giving 1000 ventilators free of cost to Gujarat govt. The cost of one ventilator is around Rs 1 lakh. "
1893,2020-04-05 00:57:44,"I wish death during this pandemic was not just a tally. There are mothers, fathers, sisters, brothers - people’s family, their friends - behind the numbers. And stories of struggle for too many as paychecks end & rent is due. #CoronavirusNYC"
1894,2020-04-05 00:52:57,"When American lives were on the line, President Trump made the smart decision to restrict travel from China, where the coronavirus started. Joe Biden attacked him for it, calling him ""xenophobic"" &amp; accusing him of ""fear-mongering."" Biden got it wrong. Trump got it right. "
1895,2020-04-05 00:50:47,How can people like Bill Gates that have said Africa has too much population and their population should be reduced with vaccines still be the ones telling you they have vaccines to cure coronavirus. Pastor Chris is a global treasure. He must be protected. 
1896,2020-04-05 00:49:46,"So I’m making an update for all those who bought the SAO event items. There may be delays in the shipping. It is supposed to come out at the end of April but may change depending upon the spreading of corona. It’ll go to my friend in Japan, then come to me where I’ll ship it. "
1897,2020-04-05 00:49:36,corona can’t stop our love! happy wedding day! 
1898,2020-04-05 00:48:48,if coronavirus was a person it would be these two 
1899,2020-04-05 00:46:50,I FaceTimed my lil sis who is in a care home and she just kept crying bc she doesn’t understand why we haven’t visited her I want this covid shit to end my heart is in shambles pic.twitter.com/89PZCkKwOb
1900,2020-04-05 00:45:49,#trump loves to tout his poll numbers...I'd love for him to tout these.
1901,2020-04-05 00:45:30,Sydney - Dec 2019 (bushfire smoke) vs April 2020 (covid lockdown) 
1902,2020-04-05 00:45:17,"An employee at an Arizona hospital has been fired after being arrested on suspicion of stealing personal protective equipment and cleaning supplies in recent weeks as the coronavirus outbreak unfolded, police say. "
1903,2020-04-05 00:45:06,Coronavirus pandemic could lead to biggest carbon emissions drop since World War II http://hill.cm/t6SIjxZ
1904,2020-04-05 00:44:10,The president said he may start taking hydroxychloroquine.
1905,2020-04-05 00:43:41,“Breaking news: Trump wants him fired.” What Navy Secretary reportedly told a colleague about Captain Crozier. The captain had bluntly complained about risks to his crew from a covid outbreak. 
1906,2020-04-05 00:42:36,The #coronavirus Patient Zero worked at the Wuhan Virology Lab. Come on people. This isn’t even close. China is responsible. 
1907,2020-04-05 00:42:07,corona really robbed me of my senior szn 
1908,2020-04-05 00:42:02,"Inflexible? We have doubled ICU capacity in a month I went into an ICU with 14 COVID mostly ventilated patients ~30 times last week, and the nursing staff probably spent 30h in there each… I am one of thousands risking our lives The editor of the Telegraph should resign "
1909,2020-04-05 00:40:33,"On February 13, Joe Biden's top coronavirus advisor Ron Klain tweeted: ""We don't have a coronavirus epidemic in the U.S."" He implied ""fear"" was the bigger threat. The Coronavirus Task Force created by President Trump began meeting two and a half weeks before this tweet. "
1910,2020-04-05 00:39:50,fuck covid 19 pic.twitter.com/rCEUdo7zSh
1911,2020-04-05 00:39:33,"I don’t quite get some Singaporeans. Circuit breaker measures start from Apr 7, not COVID-19 starts to spread from Apr 7. Please stay home. "
1912,2020-04-05 00:38:40,"Researchers in Australia report that Ivermectin, an FDA-approved drug commonly used to treat parasites, appears to be effective in treating the SARS-COV-2 coronavirus (COVID-19). The drug is widely available and can be “repurposed” for this application, doctors said."
1913,2020-04-05 00:38:21,My ex wants to use Coronavirus and enter me. Baba say hope you’re staying safe. Ogbeniiiiiiiiiiiiiiii e no consine your papa.
1914,2020-04-05 00:38:01,"Save the hunting, fishing and other activities for later, for now #StayHomeNZ @piriweepu"
1915,2020-04-05 00:37:09,Alittle corona aggression 
1916,2020-04-05 00:36:38,Just posted this a couple days ago. My daughter's in the same boat. Spoke to @RepSpeier. She and @SpeakerPelosi want to address this in the next round of COVID legislation. 
1917,2020-04-05 00:36:38,"Time to share something beautiful, here is what I saw on my morning walk #CopingWithCOVID #CovidGI"
1918,2020-04-05 00:34:59,"NEW: @realDonaldTrump said the unproven drug combination he has referred to as a coronavirus treatment could be preferable to placing Americans suffering from #COVID-19 on any of the 10,000 ventilators states have requested from a federal stockpile. "
1919,2020-04-05 00:33:32,Me at Applebee’s getting boneless wings once corona is over 
1920,2020-04-05 00:30:44,Ecuador stores coronavirus victims in giant fridges as morgues fill up https://reut.rs/2V544Bt
1921,2020-04-05 00:30:08,A prayer for those affected by COVID-19. Amen. 
1922,2020-04-05 00:29:29,"Dear @SecPompeo: FYI below. Also, can you please use the official name, Covid-19, or the unofficial name, #coronavirus, in describing the virus? If you could set aside your xenophobia for the moment while we save lives, that would be helpful. Thanks. "
1923,2020-04-05 00:28:45,This is a must read from this MIT Scientist Dr. Shiva Ayyadurai! My family is following his protocol to build our immune systems up because of this Covid-19 virus! This article is a reblog from The New American! Please read! It is worth your time! 
1924,2020-04-05 00:27:55,Unity at the time of Covid 19 
1925,2020-04-05 00:27:14,"Devin Nunes complained that California’s decision to close schools is ""way overkill"" and unnecessarily harms the economy despite experts' urgent calls to maintain social distancing to save lives during the coronavirus pandemic. #TrumpOwnsEveryDeath"
1926,2020-04-05 00:25:36,"“The family business has also failed to pay a monthly $50,000 rent tab to Palm Beach County for use of county land for its golf courses there” #DeadbeatDonnie aka #DonaldDeath"
1927,2020-04-05 00:22:12,FDNY #Battalion18 show their gratitude for the medical staff at @SBHBronx for their heroic response to COVID-19. #ClapBecauseWeCare
1928,2020-04-05 00:21:08,"All my #ENT peeps share. Great lecture on the Italian #COVID19 experience with ENT. COVID-19 in ENT: Lessons from the Italian Trenches, Daniele Marchioni, M... https://youtu.be/HQ_IYo44Ixs via @YouTube"
1929,2020-04-05 00:20:43,CONFIRMED: Ugly Sonic tests positive for COVID-19 
1930,2020-04-05 00:20:34,"#DearMrPresident, my mother in law is sick at home, possibly dying. An ambulance was called earlier &amp; they said if she has COVID &amp; they take her in, we’ll never see her again. If she doesn’t &amp; they take her in, she’ll get it &amp; we’ll never see her again. This is Trump’s America."
1931,2020-04-05 00:20:29,Everyone who is saying that Fox News didn’t take Coronavirus seriously.. @JesseBWatters is Keeping Score
1932,2020-04-05 00:19:36,"Trump here blames the sailors on USS Teddy Roosevelt for making a port call in Vietnam, which was on March 5. Trump had a party for 200 w/several people infected w/COVID two days after that. "
1933,2020-04-05 00:18:53,There are now 6383 cases of #coronavirus and 208 deaths in the state of Georgia. 1266 of these cases have been hospitalized (19.83%) Below shows which counties have been affected. pic.twitter.com/kgFkue1Ubf
1934,2020-04-05 00:18:40,COVID-core 
1935,2020-04-05 00:16:50,"“Corona virus has revealed the AUTOCRATS in our DEMOCRACY” Samson Lardi Anyenini, Host Newsfile, 4/04/20 #StayHome #StopTheSpread"
1936,2020-04-05 00:16:45,"“THANK YOU PINK - to all of our health-care professionals,” Pink wrote on social media. “You are our heroes.” https://www.huffpost.com/entry/pink-coronavirus-million-dollar-donation_n_5e8828edc5b6e7d76c642fc9?ncid=engmodushpmg00000004 via @HuffPostEnt"
1937,2020-04-05 00:15:16,"#MSNBC , #CNN -since you gave DJT unlimited airtime leading up to 2016 &amp; now again under the guise of “COVID-19 briefings” maybe it’d be fair to give @JoeBiden a chance at some airtime for 2020? If not, I’ll have to stop watching your channels."
1938,2020-04-05 00:13:44,"Since the Coronavirus has sent us home, I’ve taken up sheep herding! #AlwaysWorking pic.twitter.com/jfVl3NF8HB"
1939,2020-04-05 00:13:04,"One more thing. If you think COVID-19 is a “hoax,” please unfollow me. There are plenty of people to replace you. Thanks. #PersonalTweet"
1940,2020-04-05 00:09:42,"We have ~25k coronavirus cases in Suffolk/Nassau. Suffolk’s stockpile has NO surgical masks, reg sized n95 masks, gowns, face shields or body bags. Other items are low. We need fellow Americans who can help to PLEASE send us PPE ASAP! Email me at CongressmanZeldin1@mail.house.gov"
1941,2020-04-05 00:07:19,Cody Simpson and Miley Cyrus deliver tacos to their local hospital amid the coronavirus crisis. 
1942,2020-04-05 00:05:33,"I’m heartbroken by the loss of FDNY Deputy Chief Inspector Syed Rahman. 22 years on the job. Service at Ground Zero. Father of four. NYC is in his debt. I’m praying for him, his family, and for all public servants we have lost and everyone we have lost."
1943,2020-04-05 00:03:53,Artist Rana Ramlawi directs people to stick to their homes because of Corona on the way of carving on the sand 
1944,2020-04-05 00:01:38,JUST IN: Worldwide coronavirus cases reach 1.2 million
1945,2020-04-05 00:00:32,Jisey Allah rakhey ussey koun chakhey. 106- years old Iranian recovered from deadly Corona Virus. #COVID19KE
1946,2020-04-05 00:00:15,Recap of Jared Kushner's week: -His shadow task force uses private email (apparently violating the Presidential Records Act) -Brother's company built a coronavirus testing website (major conflict of interest) -He's running Trump campaign from the WH (also apparently illegally)
1947,2020-04-05 00:00:00,The coronavirus that causes COVID-19 may spread through the air in tiny particles that infected people exhale during normal breathing and speech. 
1948,2020-04-05 00:00:00,"“Take care of your mental health just like you would do with your physical health.” Binderiya, 24, is staying home to help slow the spread of #coronavirus in Mongolia. She’s helping reduce stress through meditation and art. @voicesofyouth"
1949,2020-04-04 23:59:17,Taiwan enjoys extraordinary success containing #coronavirus without imposing any shutdown on civil society or the economy. 
1950,2020-04-04 23:59:11,"And @USofCare built a playbook following each step so this could be replicated in any city in America. If we keep our seniors, sick &amp; low-income neighbors safe, comfortable and well fed, we will dramatically kick down the death toll. We can do this.22/"
1951,2020-04-04 23:55:06,Pres. Trump discusses opening the country as coronavirus peak approaches. 
1952,2020-04-04 23:55:05,"Not today, Corona..... #Florida"
1953,2020-04-04 23:52:40,On academic productivity during COVID-19 | @chronicle
1954,2020-04-04 23:51:27,Over 50 days ago I called for public hearings so Americans could hear directly from current Trump admin officials about the coronavirus. Trump knew the severity of the situation about 90 days ago—and failed to swiftly act. More Americans are dying due to his incompetence. 
1955,2020-04-04 23:51:01,Let’s be clear: a man in Arizona listened to Trump last time round & died after taking chloroquine. And here is Trump today doubling down on his ‘medical advice.’ This president has blood on his hands. There’s literally no debate about it. https://www.nbcnews.com/health/health-news/man-dies-after-ingesting-chloroquine-attempt-prevent-coronavirus-n1167166
1956,2020-04-04 23:50:34,BREAKING NEWS: Sportacus tests negative for Coronavirus 
1957,2020-04-04 23:50:18,*Corona COVID-19 prevention cleaning campaign DMC West* As per instructions of respectable chairman DMC west Izhar Ahmad khan and municipal commissioner DMC west garbage has been lifted from *Sector 1/10 near Jamia mosque Ali e Murtuza UC 38 Surjani Zone #DMCWest
1958,2020-04-04 23:49:59,Day 15 of being in quarantine..... I made a joke and I swear my lamp laughed at it.#corona #imgoingcrazy
1959,2020-04-04 23:45:43,The Impact of COVID-19 on Black Communities 
1960,2020-04-04 23:45:07,"Corona Count Update - 11.74 lakh 1. (yesterday it was 10.74 lakh) 2. USA crossed 3 lakh 4. Spain, Itly 1.25 lakh each 5. France crossed China 6. UK reached 40k 7. India (3000) crossed Pakistan (2800) "
1961,2020-04-04 23:44:39,"#NEWS 1,224 US coronavirus deaths have been reported as of 8pE Saturday night, the most US deaths reported in one day so far. There are now a total of 8,376 deaths nationwide. Based on data supplied by Johns Hopkins University."
1962,2020-04-04 23:43:41,"When this is all over, how are we going to go back to workdays that don't include multiple depression naps?"
1963,2020-04-04 23:41:35,FUCK YOU BITHC CORONA #bacotsantuy pic.twitter.com/Nwbr9Hcn2f
1964,2020-04-04 23:40:21,the total number of covid deaths in the past 24 hours in nyc surpasses the city’s annual murder total for each of the past seven years
1965,2020-04-04 23:39:08,One thing to look forward to later this month is testing for people who may have immunity to #COVID19. Many Texans have that immunity. They will be among the first Texans able to return to work and get our economy going again. #coronavirus https://fxn.ws/2JGDqcW #FoxNews
1966,2020-04-04 23:38:44,"House Democrats are obsessed with attacking Trump & picking & choosing which Americans get much-needed help. That’s going to be the priority of the COVID-19 “oversight” committee. Don’t let them fool you. We should be focused on the strategy against the pandemic, not politics. "
1967,2020-04-04 23:37:31,Fogging and sanitazation works in villages around kauriram n barhalganj blocks are going on in full swing regarding corona pandemic. 
1968,2020-04-04 23:37:16,Trump when asked about Barron
1969,2020-04-04 23:36:17,We do not need any more #coronavirus infections from #China. Not a single one. @SaraCarterDC
1970,2020-04-04 23:34:55,*Corona COVID-19 prevention cleaning campaign DMC West* As per instructions of respectable chairman DMC west Izhar Ahmad khan and municipal commissioner DMC west garbage has been lifted from *Sector 7-C near Rushda academy UC 38 Surjani Zone #DMCWest
1971,2020-04-04 23:34:37,"Our superheroes are saving lives around the world, this time as the corona warriors. stayhome and help them "
1972,2020-04-04 23:32:58,"If covid-19 had a face, this would be it. #gandia #MoneyHeist4 #COVID2019 #moneyheist"
1973,2020-04-04 23:30:58,"The first step of mission planning is to assess the threat, says Army Ranger veteran @RepJasonCrow. “And as of Feb. 26, the fact that the Pentagon was not yet having those discussions tells me that they were getting at this problem too late.”"
1974,2020-04-04 23:30:19,The only acceptable tier list
1975,2020-04-04 23:30:18,"Also, Twitter peeps should know, @RepJimBanks was the ONLY Hoosier to vote against the #coronavirus relief bill. Public health experts say his great state could be one of next to be hit hard. He voted to stop you from having free testing."
1976,2020-04-04 23:30:08,Lost my job because of COVID so here are some tasteful semi nudes my cashapp is $lilpastagal 
1977,2020-04-04 23:30:00,Gordon Chang's Worst Fear With Covid: Easing Travel Restrictions To China Could Put The U.S. In Peril Again @GordonGChang has been right about this all along. Listen to my latest podcast #TheSaraCarterShow
1978,2020-04-04 23:27:50,Live look in on a government computer room on the front lines of the fight against Coronavirus #COBOL pic.twitter.com/G5Yefkazxm
1979,2020-04-04 23:26:42,You have to see this! It compares live air traffic in #Europe and the #US. #coronavirus 
1980,2020-04-04 23:26:11,Deadass fuck the coronavirus. Stop playinnn pic.twitter.com/asSHcPCOn1
1981,2020-04-04 23:22:47,"Amazingly, we even want bigoted Christians like you to be safe from COVID-19, if only because you can infect us..."
1982,2020-04-04 23:22:46,"Another factor (thanks to the folks who shared with me): viral load. You can get more or less exposure to a virus, and more exposure can cause more harm. It's not just binary, exposed/not exposed. https://nyti.ms/3dXGUWi #CoronavirusOutbreak #COVID19"
1983,2020-04-04 23:22:38,How corona changed us?! 
1984,2020-04-04 23:21:38,"Israel’s Health Minister Yaakov Lizman, head of Agudat Yisrael party, who weeks ago declared that coronavirus is a ""divine punishment for homosexuality"", has been infected. His wife too. This forces PM Netanyahu to have to isolate himself for another 15 days "
1985,2020-04-04 23:17:48,Memes are the best thing to come from COVID 
1986,2020-04-04 23:17:39,"#DearMrPresident As a proud Muslim American US Marine, I’ve always chosen to “forgive &amp; forget” when it came to your anti-Muslim rhetoric. But I‘ll never be able to “forgive &amp; forget” the 200k+ US deaths we will now have because your inability to see Covid-19 as serious enough! "
1987,2020-04-04 23:16:57,Proud to have @JackBrewerbsi leading the @MyPillowUSA Task Force who has lead many relief missions. Through God’s grace we are helping our fellow Americans get access to millions of face masks! We are honored to answer @RealDonaldTrump’s call to action.
1988,2020-04-04 23:14:46,CDC: in order to not catch the coronavirus you must maintain 6 feet away from others: Floridians: say no more: 
1989,2020-04-04 23:14:02,"All across the United States, the coronavirus is killing more men than women, data show http://dlvr.it/RTBJhV"
1990,2020-04-04 23:13:30,"Yes, I’m COVID-19 Survivor! Thank you all for the love and please take this pandemic seriously. #StayHomeStaySafeSaveLives"
1991,2020-04-04 23:12:59,Kyle Walker hosts sex party with two hookers before urging fans to 'stay home' during coronavirus lockdown https://www.thesun.co.uk/sport/11329263/kyle-walker-sex-party-hookers-coronavirus-lockdown/?utm_medium=Social&amp;utm_campaign=sunfootballtwitter&amp;utm_source=Twitter#Echobox=1586041793 pic.twitter.com/UofVISFzgj
1992,2020-04-04 23:11:35,Marianne Faithfull Hospitalized In London With Coronavirus http://dlvr.it/RTBJWD
1993,2020-04-04 23:10:19,The only man that can find the corona cure #dropthealbum
1994,2020-04-04 23:10:06,Trump is not “touting” a #coronavirus drug. He is making a risk-reward observation that is 100% consistent with the opinion of every doctor who has addressed the topic in public.
1995,2020-04-04 23:09:46,Madiba's image is once again exploited. I love Janet Jackson but using Nelson Mandela photo for #coronavirus reflects a lack of understanding on why he was in prison for 27 years. 
1996,2020-04-04 23:09:33,"No Lockdown: Sweden, Iceland, Belarus, Mexico, Taiwan et al. But no #coronavirus armageddon in either. But how? Let's ask Govt's trusted 'science experts': ""Well, our official computer models indicate that it's highly likely that this virus is bias in favor the Nordic peoples."""
1997,2020-04-04 23:09:21,BC will now mean Before Corona
1998,2020-04-04 23:08:25,Alexa. Show me the least surprising coronavirus headline ever. 
1999,2020-04-04 23:08:20,Bill Gates & co have been working on the #vaccine for years. The coronavirus is just a strategy to get people to willingly take that rubbish. 
2000,2020-04-04 23:08:14,"People dying from Covid-19 is Tragic People dying in general is also Tragic But the doomsday projection models are all WRONG, even the ones that accounted for Lock down measures. The real death rate is also way below .5% Economic Shutdown was NOT necessary."
2001,2020-04-04 23:05:14,"My mother-in-law is an immigrant from Peru working as a hospital cleaner near the center of the #coronavirus crisis in Westchester NY. She posted this photo and said, ""This is my chance to thank New York for making my family's dreams come true."" I love her a lot and am so proud. "
2002,2020-04-04 23:04:47,I’m gonna start using that one
2003,2020-04-04 23:04:08,"5...""Chinese Health Organization"", many social media giants including Google, Facebook, YouTube, and Twitter have been suppressing discussion about the virus in the name of controlling ""misinformation"", and programs discussing #coronavirus are usually marked as ..."
2004,2020-04-04 23:03:44,"Why do some people die from #coronavirus/#COVID19, while others show no symptoms? Why did I end up critical in the ICU, while my husband had medium-level flu symptoms for a week? #COVID19Pandemic #CoronavirusPandemic #CoronavirusUSA"
2005,2020-04-04 23:03:06,Two cases. Then dozens. Inside the nursing home that has Maryland’s worst coronavirus outbreak. 
2006,2020-04-04 23:01:32,walker has the coronavirus 
2007,2020-04-04 23:01:08,Marianne Faithfull hospitalised with coronavirus | Marianne Faithfull | The Guardian 
2008,2020-04-04 22:58:41,Paper ballots need to start now!! The antidote to COVID-19 might not be here for 18 months. But we have an antidote for what is coming in November. VOTING in large numbers!!
2009,2020-04-04 22:55:49,"Some of the ICU patients are in their 80s; others in their 30s. Some have asthma or diabetes, but others seemed to have no risk factors at all. The message from the overwhelmed staff remains the same: ""Stay home. Protect yourself."""
